AÑO,MES,DIA,FOLIO,CLAVE,NOMBRE,PRECIO,CANTIDAD
2023,10,17,25843, QUCIMA, QUESO ASADERO CHELITA  1KG,89,3
2023,10,17,25843, QUC1, QUESO COTIJA SECO 1 TROZO 107,107,3
2023,10,17,25844, MAD1K, MANTEQUILLA DAISY 1KG,107,2
2023,10,17,25845, QUCB, QUESO CREMA IMPERIAL KILO,53,8
2023,10,17,25846, CRBLK, CREMA PARA BATIR LYNCOTT 1L,87,2
2023,10,17,25847, ADMO1, ADOBERA MESA IMPERIAL ORO 1KG 105,105,6.21
2023,10,17,25847, MOP3, MOLE PROVINCIANO 3KG,194,1
2023,10,17,25848, ADMO1, ADOBERA MESA IMPERIAL ORO 1KG 105,105,1.06
2023,10,17,25849, QUOSC, QUESO OAXACA IMPERIAL ORO 1KG 122,122,1
2023,10,17,25850, QUPCB, QUESO PANELA ORO 85 ,55,1
2023,10,17,25850, CUE1, CUERITOS ENTEROS IMPERIAL 1KG,17.5,1
2023,10,17,25851, ARRI, ARRACHERA MARINADA IMPERIAL,83,3
2023,10,17,25852, CUE1, CUERITOS ENTEROS IMPERIAL 1KG,17.5,1
2023,10,17,25853, QU, QUESO PANELA IMPERIAL 69,45,1.107692308
2023,10,17,25853, CRCCHORRO, CREMA IMPERIAL              ,44,0.25
2023,10,17,25854, ADFRK, ADOBERA FUNDIR RAMIREZ 1KG (PRO) 106,106,1.03
2023,10,17,25854, ADFRK, ADOBERA FUNDIR RAMIREZ 1KG (PRO) 106,106,1.04
2023,10,17,25854, QUPC, QUESO PANELA IMPERIAL CUADRADA 1KG 69,69,2
2023,10,17,25854, REIO, REQUESON IMPERIAL ORO 47,47,1
2023,10,17,25854, CHRZG, CHILES RAJAS GRANEL (PRO),37,0.5
2023,10,17,25854, TOHIR, TORTILLA HARINA IMPERIAL 8PZ,12.5,6
2023,10,17,25854, CRZP, CREMA ORDE√ëA (PRO),29,3
2023,10,17,25855, QUM, QUESO MOLIDO MONARCA ,76,1
2023,10,17,25855, REIO, REQUESON IMPERIAL ORO 47,47,4
2023,10,17,25855, CHPR, CHICHARRON PRENSADO ROJO (PRO) 129,129,0.835
2023,10,17,25855, CRIO, CREMA IMPERIAL ORO,59,2
2023,10,17,25856, QUMM, QUESO MOLIDO MONARCA 5KG BOLSA ,377.5,1
2023,10,17,25857, CRAC3, CREMA AVELLANAS ASTRA 3KG,389,2
2023,10,17,25858, SAPZC2, SALCHICHA PAVO CAPIS 2.5KG (PRO),134,1
2023,10,17,25858, JAEA, JAMON ESPALDILLA AROOS (PRO),44,5
2023,10,17,25859, CRZP, CREMA ORDE√ëA (PRO),29,5
2023,10,17,25860, QU, QUESO PANELA IMPERIAL 69,45,1.223076923
2023,10,17,25861, QUPO, QUESO PANELA IMPERIAL ORO 85,85,1.1
2023,10,17,25862, ARRI, ARRACHERA MARINADA IMPERIAL,83,2
2023,10,17,25863, QUAMM, ADOBERA FUNDIR MOY 1/2KG 139,69.5,6
2023,10,17,25863, CRIO, CREMA IMPERIAL ORO,59,3
2023,10,17,25863, JAR, JAMON AMERICANO RIOJA (PRO),71,6
2023,10,17,25864, QU, QUESO PANELA IMPERIAL 69,45,1
2023,10,17,25864, TOI, TOCINO IMPERIAL ,112,0.5
2023,10,17,25865, QUAMK, ADOBERA FUNDIR MOY 1KG 139,139,0.47
2023,10,17,25865, QUPIP, QUESO PANELA IMPERIAL 69,69,0.815
2023,10,17,25865, CUP1, CUERITOS PICADOS IMPERIAL 1KG,17.5,1
2023,10,17,25865, QUCIMA, QUESO ASADERO CHELITA  1KG,89,8
2023,10,17,25865, TOI, TOCINO IMPERIAL ,112,1
2023,10,17,25865, QUC1M, QUESO COTIJA SECO 1 MOLIDO 107,107,0.5
2023,10,17,25865, CRIO, CREMA IMPERIAL ORO,59,1
2023,10,17,25866, QUCC2, QUESO CREMA IMPERIAL 2.2KG,112,1
2023,10,17,25867, QU, QUESO PANELA IMPERIAL 69,45,1.038461538
2023,10,17,25867, CUE1, CUERITOS ENTEROS IMPERIAL 1KG,17.5,1
2023,10,17,25868, QUFSMDM, ADOBERA SAN MIGUEL DORADA 1/2KG 135,67,1
2023,10,17,25869, CRCCHORRO, CREMA IMPERIAL              ,44,4
2023,10,17,25869, TOEIP, TOCINO ESPECIAL IMPERIAL 122 ,122,1
2023,10,17,25870, TOEIP, TOCINO ESPECIAL IMPERIAL 122 ,122,0.25
2023,10,17,25871, ADMO1, ADOBERA MESA IMPERIAL ORO 1KG 105,105,2.04
2023,10,17,25871, QUPC, QUESO PANELA IMPERIAL CUADRADA 1KG 69,69,2.23
2023,10,17,25871, QUMEVB, QUESO MOLIDO ECONOMICO VANIA (PRO) 5KG,137.5,1
2023,10,17,25871, CRE, CREMA EXTRA,34,12
2023,10,17,25871, CRIO, CREMA IMPERIAL ORO,59,0.5
2023,10,17,25872, ARRI, ARRACHERA MARINADA IMPERIAL,83,1
2023,10,17,25872, CRCCHORRO, CREMA IMPERIAL              ,44,0.25
2023,10,17,25873, QUMM, QUESO MOLIDO MONARCA 5KG BOLSA ,377.5,5
2023,10,17,25873, CRIN, CREMA IMPERIAL (PRO) (NORMA) ,40,30
2023,10,17,25874, QUOIC, QUESO OAXACA IMPERIAL 1KG 89,89,2.53
2023,10,17,25874, QU, QUESO PANELA IMPERIAL 69,45,1.176923077
2023,10,17,25875, QUOSJ, QUESO OAXACA IMPERIAL ORO 1/2KG 122,61,1
2023,10,17,25876, QUAM, ADOBERA FUNDIR MOY 1/4KG 139,34.75,8
2023,10,17,25877, ARRI, ARRACHERA MARINADA IMPERIAL,83,1
2023,10,17,25878, QUFSMDM, ADOBERA SAN MIGUEL DORADA 1/2KG 135,67,2
2023,10,17,25878, CRCCHORRO, CREMA IMPERIAL              ,44,3
2023,10,17,25879, REZ, REQUESON ORDENA (PRO) 43,43,2.145
2023,10,17,25879, QUC1, QUESO COTIJA SECO 1 TROZO 107,107,0.545
2023,10,17,25880, ADMO1, ADOBERA MESA IMPERIAL ORO 1KG 105,105,1.05
2023,10,17,25880, QUFSMDM, ADOBERA SAN MIGUEL DORADA 1/2KG 135,67,2
2023,10,17,25880, CRCCHORRO, CREMA IMPERIAL              ,44,2
2023,10,17,25880, JAR, JAMON AMERICANO RIOJA (PRO),71,2
2023,10,17,25881, CUE1, CUERITOS ENTEROS IMPERIAL 1KG,17.5,1
2023,10,17,25881, TOI, TOCINO IMPERIAL ,112,1
2023,10,17,25882, CRCCHORRO, CREMA IMPERIAL              ,44,4
2023,10,17,25883, ADFRK, ADOBERA FUNDIR RAMIREZ 1KG (PRO) 106,106,9.6
2023,10,17,25883, REZ, REQUESON ORDENA (PRO) 43,43,10
2023,10,17,25883, CUP1, CUERITOS PICADOS IMPERIAL 1KG,17.5,5
2023,10,17,25883, CRPM, CREMA PURA MAYOREO,21,25
2023,10,17,25884, REZ, REQUESON ORDENA (PRO) 43,43,1
2023,10,17,25885, SAPZA, SALCHICHA PAVO ANY 2.7KG (PRO),97,1
2023,10,17,25886, QUAMM, ADOBERA FUNDIR MOY 1/2KG 139,69.5,1
2023,10,17,25887, CEAN, CREMA AVELLANA NUTELLA 1KG,165,2
2023,10,17,25888, QU, QUESO PANELA IMPERIAL 69,45,1.953846154
2023,10,17,25888, REZ, REQUESON ORDENA (PRO) 43,43,1.05
2023,10,17,25888, MAD1K, MANTEQUILLA DAISY 1KG,107,1
2023,10,17,25888, CRCCHORRO, CREMA IMPERIAL              ,44,2
2023,10,17,25889, QUOIC, QUESO OAXACA IMPERIAL 1KG 89,89,3.34
2023,10,17,25889, QUCB, QUESO CREMA IMPERIAL KILO,53,3
2023,10,17,25890, CRZP, CREMA ORDE√ëA (PRO),29,1
2023,10,17,25891, CRP, CREMA PURA,22,1
2023,10,17,25892, ADMO1, ADOBERA MESA IMPERIAL ORO 1KG 105,105,1.025
2023,10,17,25892, CRCCHORRO, CREMA IMPERIAL              ,44,6
2023,10,17,25893, QUFSMD, ADOBERA SAN MIGUEL DORADA 1/4KG 135,33.75,12
2023,10,17,25893, QUOSMC, QUESO OAXACA SAN MIGUEL 1/4K (PRO) 136,34,6
2023,10,17,25894, EXQADP, EXHIBIDOR QUESO AMARILLO DAISY (6PZ),566,1
2023,10,17,25895, CHPR, CHICHARRON PRENSADO ROJO (PRO) 129,129,0.56
2023,10,17,25896, MAD1K, MANTEQUILLA DAISY 1KG,107,2
2023,10,17,25897, QUPCO, QUESO PANELA ORO 1K CUADRADA 85,85,1.165
2023,10,17,25897, REZ, REQUESON ORDENA (PRO) 43,43,0.57
2023,10,17,25897, MAD1K, MANTEQUILLA DAISY 1KG,107,1
2023,10,17,25897, CRCCHORRO, CREMA IMPERIAL              ,44,4
2023,10,17,25898, CARAC, CARNE RES AMPARITO 1KG (20PZ),1310,1
2023,10,17,25899, ADMO1, ADOBERA MESA IMPERIAL ORO 1KG 105,105,5.325
2023,10,17,25899, MAD1K, MANTEQUILLA DAISY 1KG,107,3
2023,10,17,25899, QUMEVB, QUESO MOLIDO ECONOMICO VANIA (PRO) 5KG,137.5,1
2023,10,17,25899, QUMM, QUESO MOLIDO MONARCA 5KG BOLSA ,377.5,1
2023,10,17,25900, CRIO, CREMA IMPERIAL ORO,59,0.5
2023,10,17,25901, QU, QUESO PANELA IMPERIAL 69,45,3.230769231
2023,10,17,25902, ADMO1, ADOBERA MESA IMPERIAL ORO 1KG 105,105,4.16
2023,10,17,25902, TOZFR1, TOCINO ESPECIAL ACOMODADO 129,129,1
2023,10,17,25903, QUAMM, ADOBERA FUNDIR MOY 1/2KG 139,69.5,1
2023,10,17,25904, QUMEV, QUESO MOLIDO ECONOMICO VANIA (PRO),28,1
2023,10,17,25905, QUPC, QUESO PANELA IMPERIAL CUADRADA 1KG 69,69,1.165
2023,10,17,25906, ARRI, ARRACHERA MARINADA IMPERIAL,83,9
2023,10,17,25907, CRIO, CREMA IMPERIAL ORO,59,0.5
2023,10,17,25907, TOEIP, TOCINO ESPECIAL IMPERIAL 122 ,122,0.25
2023,10,17,25908, ADMO1, ADOBERA MESA IMPERIAL ORO 1KG 105,105,2.06
2023,10,17,25908, JACRP, JAMON COCIDO RIOJA (PRO) 61.5,369,1
2023,10,17,25908, QUOIMK, QUESO OAXACA IMPERIAL 1/4KG 89,22.25,2
2023,10,17,25908, SAPZC1, SALCHICHA PAVO CAPIS 1KG (PRO),62,4
2023,10,17,25908, JACR, JAMON COCIDO RIOJA (PRO),63,1
2023,10,17,25909, QUPC, QUESO PANELA IMPERIAL CUADRADA 1KG 69,69,2.15
2023,10,17,25909, REZ, REQUESON ORDENA (PRO) 43,43,1.025
2023,10,17,25909, MAD1K, MANTEQUILLA DAISY 1KG,107,4
2023,10,17,25910, QUAMM, ADOBERA FUNDIR MOY 1/2KG 139,69.5,1
2023,10,17,25911, CRIO, CREMA IMPERIAL ORO,59,1
2023,10,17,25912, QUAMM, ADOBERA FUNDIR MOY 1/2KG 139,69.5,1
2023,10,17,25913, QUC1, QUESO COTIJA SECO 1 TROZO 107,107,1.015
2023,10,17,25913, CRCCHORRO, CREMA IMPERIAL              ,44,1
2023,10,17,25914, CHPR, CHICHARRON PRENSADO ROJO (PRO) 129,129,0.985
2023,10,17,25915, QUAMM, ADOBERA FUNDIR MOY 1/2KG 139,69.5,6
2023,10,17,25915, QUAM, ADOBERA FUNDIR MOY 1/4KG 139,34.75,12
2023,10,17,25915, QUFSMD, ADOBERA SAN MIGUEL DORADA 1/4KG 135,33.75,12
2023,10,17,25915, QUPCB, QUESO PANELA ORO 85 ,55,3
2023,10,17,25915, QUFSMDM, ADOBERA SAN MIGUEL DORADA 1/2KG 135,67,6
2023,10,17,25915, QUPC1, CUERITOS PICADOS CASTA√ëEDA 1KG (PRO),21,10
2023,10,17,25915, EXQAD, EXHIBIDOR QUESO AMARILLO DAISY,93,1
2023,10,17,25915, SAPZC2, SALCHICHA PAVO CAPIS 2.5KG (PRO),134,2
2023,10,17,25915, CHPR, CHICHARRON PRENSADO ROJO (PRO) 129,129,3.17
2023,10,17,25915, CARA, CARNE RES AMPARITO 1KG,66,3
2023,10,17,25916, QUC1, QUESO COTIJA SECO 1 TROZO 107,107,0.625
2023,10,17,25916, CRIO, CREMA IMPERIAL ORO,59,1
2023,10,17,25917, QUAMK, ADOBERA FUNDIR MOY 1KG 139,139,1.95
2023,10,17,25918, SAPZC1, SALCHICHA PAVO CAPIS 1KG (PRO),62,1
2023,10,17,25918, CARA, CARNE RES AMPARITO 1KG,66,1
2023,10,17,25919, CRIO, CREMA IMPERIAL ORO,59,2
2023,10,17,25920, QUAM, ADOBERA FUNDIR MOY 1/4KG 139,34.75,15
2023,10,17,25920, CRIO, CREMA IMPERIAL ORO,59,4
2023,10,17,25920, JAYR, JAMON YORK RIOJA (PRO),101.5,7
2023,10,17,25921, CRCCHORRO, CREMA IMPERIAL              ,44,3
2023,10,17,25922, CRIO, CREMA IMPERIAL ORO,59,0.75
2023,10,17,25923, QUAM, ADOBERA FUNDIR MOY 1/4KG 139,34.75,1
2023,10,17,25924, REIO, REQUESON IMPERIAL ORO 47,47,0.525
2023,10,17,25924, CRCCHORRO, CREMA IMPERIAL              ,44,2
2023,10,17,25925, REIO, REQUESON IMPERIAL ORO 47,47,0.5
2023,10,17,25926, QUCCMD, QUESO CREMA IMPERIAL 2.2 MAYOREO,110,23
2023,10,17,25927, CRZP, CREMA ORDE√ëA (PRO),29,0.5
2023,10,17,25928, QUCC2, QUESO CREMA IMPERIAL 2.2KG,112,1
2023,10,17,25929, CUE1M, CUERITOS ENTEROS 1KG MAYOREO,17,50
2023,10,17,25929, QUMIG, QUESO MIXTO IMPERIAL (PRO) (GUADALUPE),74.5,50
2023,10,17,25929, SAR, SALAMI RIOJA 1KG (GUADALUPE) (PRO),82.5,40
2023,10,17,25929, SAPZA, SALCHICHA PAVO ANY 2.7KG (PRO),97,10
2023,10,17,25929, JACC, JAMON CALIFORNIA CAPIS (PRO),77,5.66
2023,10,17,25929, JAEA, JAMON ESPALDILLA AROOS (PRO),44,23.7
2023,10,17,25929, CHSP, CHILE SECO EN PORCIONES (1000PZ) CAJA,179,1
2023,10,17,25930, RET, RECORTE TOCINO IMPERIAL,69,2
2023,10,17,25931, QUAM, ADOBERA FUNDIR MOY 1/4KG 139,34.75,8
2023,10,17,25931, QUFSMD, ADOBERA SAN MIGUEL DORADA 1/4KG 135,33.75,8
2023,10,17,25932, QUPC, QUESO PANELA IMPERIAL CUADRADA 1KG 69,69,1
2023,10,17,25932, CRIO, CREMA IMPERIAL ORO,59,2
2023,10,17,25933, QUAM, ADOBERA FUNDIR MOY 1/4KG 139,34.75,10
2023,10,17,25933, QUFSMD, ADOBERA SAN MIGUEL DORADA 1/4KG 135,33.75,15
2023,10,17,25933, QU, QUESO PANELA IMPERIAL 69,45,4
2023,10,17,25933, ARRI, ARRACHERA MARINADA IMPERIAL,83,4
2023,10,17,25933, QUCB, QUESO CREMA IMPERIAL KILO,53,4
2023,10,17,25933, CHPR, CHICHARRON PRENSADO ROJO (PRO) 129,129,2
2023,10,17,25934, CRP, CREMA PURA,22,8
2023,10,17,25935, CRE, CREMA EXTRA,34,5
2023,10,17,25936, CRP, CREMA PURA,22,5
2023,10,17,25936, JAEA, JAMON ESPALDILLA AROOS (PRO),44,4
2023,10,17,25937, CRCCHORRO, CREMA IMPERIAL              ,44,3
2023,10,17,25938, QUAM, ADOBERA FUNDIR MOY 1/4KG 139,34.75,4
2023,10,17,25939, CRL4, CREMA LALA 4L CUBETA  (PRO),219,1
2023,10,17,25940, QUAMM, ADOBERA FUNDIR MOY 1/2KG 139,69.5,2
2023,10,17,25940, QUAM, ADOBERA FUNDIR MOY 1/4KG 139,34.75,2
2023,10,17,25940, QUCC2, QUESO CREMA IMPERIAL 2.2KG,112,6
2023,10,17,25940, CRCCHORRO, CREMA IMPERIAL              ,44,6
2023,10,17,25941, QUAM, ADOBERA FUNDIR MOY 1/4KG 139,34.75,4
2023,10,17,25941, CRL4, CREMA LALA 4L CUBETA  (PRO),219,1
2023,10,17,25941, CHRZG, CHILES RAJAS GRANEL (PRO),37,1
2023,10,17,25942, CRBLK, CREMA PARA BATIR LYNCOTT 1L,87,2
2023,10,17,25942, MAD1K, MANTEQUILLA DAISY 1KG,107,1
2023,10,17,25943, QU, QUESO PANELA IMPERIAL 69,45,2.261538462
2023,10,17,25943, TOJI, TORTILLA HARINA IMPERIAL 10PZ JUMBO ,42,3
2023,10,17,25944, ADMO1, ADOBERA MESA IMPERIAL ORO 1KG 105,105,1
2023,10,17,25945, CRCCHORRO, CREMA IMPERIAL              ,44,1
2023,10,17,25946, QUASG, QUESO AMARILLO SABINO GRANEL,75,1.01
2023,10,17,25946, QUOIP, QUESO OAXACA IMPERIAL PLATO (PRO) 89,89,4.01
2023,10,17,25946, REZ, REQUESON ORDENA (PRO) 43,43,0.2602
2023,10,17,25946, CRCCHORRO, CREMA IMPERIAL              ,44,3
2023,10,17,25947, CRE, CREMA EXTRA,34,0.5
2023,10,17,25948, TOI, TOCINO IMPERIAL ,112,0.5
2023,10,17,25949, ADMO1, ADOBERA MESA IMPERIAL ORO 1KG 105,105,1.96
2023,10,17,25949, CUP1, CUERITOS PICADOS IMPERIAL 1KG,17.5,2
2023,10,17,25949, JAR, JAMON AMERICANO RIOJA (PRO),71,12
2023,10,17,25950, CAYGC, CATSUP YOLI GALON (4PZ),273,4
2023,10,17,25951, ARRI, ARRACHERA MARINADA IMPERIAL,83,2
2023,10,17,25952, QUPC, QUESO PANELA IMPERIAL CUADRADA 1KG 69,69,1.025
2023,10,17,25952, CRIO, CREMA IMPERIAL ORO,59,1
2023,10,17,25953, QUCMI, QUESO CUBICADO MIXTO IMPERIAL (PRO),79.5,1
2023,10,17,25954, CRL4, CREMA LALA 4L CUBETA  (PRO),219,5
2023,10,17,25955, CRZP, CREMA ORDE√ëA (PRO),29,10
2023,10,17,25956, JAEA, JAMON ESPALDILLA AROOS (PRO),44,0.5
2023,10,17,25957, CRIO, CREMA IMPERIAL ORO,59,0.5
2023,10,17,25958, QUAMMM, QUESO ASADERO MOY 1KG (PRO),134,1
2023,10,17,25958, QU, QUESO PANELA IMPERIAL 69,45,1
2023,10,17,25958, CRIO, CREMA IMPERIAL ORO,59,0.5
2023,10,17,25958, TOEIP, TOCINO ESPECIAL IMPERIAL 122 ,122,0.5
2023,10,17,25959, QUCMMD, QUESO CUBICADO MIXTO MAYOREO (PRO),77.5,60
2023,10,17,25959, JAR, JAMON AMERICANO RIOJA (PRO),71,2
2023,10,17,25960, CRE, CREMA EXTRA,34,0.5
2023,10,17,25961, QUFSMDM, ADOBERA SAN MIGUEL DORADA 1/2KG 135,67,12
2023,10,17,25962, QUAMK, ADOBERA FUNDIR MOY 1KG 139,139,1
2023,10,17,25962, QUM, QUESO MOLIDO MONARCA ,76,0.5
2023,10,17,25962, CRCCHORRO, CREMA IMPERIAL              ,44,1
2023,10,17,25963, QUOIP, QUESO OAXACA IMPERIAL PLATO (PRO) 89,89,1
2023,10,17,25963, QUPCB, QUESO PANELA ORO 85 ,55,1
2023,10,17,25963, REIO, REQUESON IMPERIAL ORO 47,47,1
2023,10,17,25963, CRCCHORRO, CREMA IMPERIAL              ,44,2
2023,10,17,25964, RET, RECORTE TOCINO IMPERIAL,69,0.25
2023,10,17,25964, CRIO, CREMA IMPERIAL ORO,59,0.5
2023,10,17,25965, ARRI, ARRACHERA MARINADA IMPERIAL,83,13
2023,10,17,25966, QUPC, QUESO PANELA IMPERIAL CUADRADA 1KG 69,69,1
2023,10,17,25967, QUC1, QUESO COTIJA SECO 1 TROZO 107,107,2.295
2023,10,17,25968, ADMO1, ADOBERA MESA IMPERIAL ORO 1KG 105,105,2
2023,10,17,25968, JAR, JAMON AMERICANO RIOJA (PRO),71,1
2023,10,17,25969, CHRZG, CHILES RAJAS GRANEL (PRO),37,1
2023,10,17,25969, CRE, CREMA EXTRA,34,2
2023,10,17,25970, CRIO, CREMA IMPERIAL ORO,59,2
2023,10,17,25971, CRIO, CREMA IMPERIAL ORO,59,1.5
2023,10,17,25972, CRCCHORRO, CREMA IMPERIAL              ,44,0.5
2023,10,17,25973, CHPR, CHICHARRON PRENSADO ROJO (PRO) 129,129,2.05
2023,10,17,25974, CRL4, CREMA LALA 4L CUBETA  (PRO),219,1
2023,10,17,25974, MAD1K, MANTEQUILLA DAISY 1KG,107,1
2023,10,17,25975, ADMO1, ADOBERA MESA IMPERIAL ORO 1KG 105,105,1.015
2023,10,17,25976, CRCCHORRO, CREMA IMPERIAL              ,44,1.5
2023,10,17,25977, CRZP, CREMA ORDE√ëA (PRO),29,2
2023,10,17,25978, TOI, TOCINO IMPERIAL ,112,0.25
2023,10,17,25978, CRCCHORRO, CREMA IMPERIAL              ,44,1
2023,10,17,25979, CRIO, CREMA IMPERIAL ORO,59,0.5
2023,10,17,25980, QUAM, ADOBERA FUNDIR MOY 1/4KG 139,34.75,1.22
2023,10,17,25980, ADMO1, ADOBERA MESA IMPERIAL ORO 1KG 105,105,2.04
2023,10,17,25980, CRIO, CREMA IMPERIAL ORO,59,2
2023,10,17,25981, QUCLA, QUESO CHIHUAHUA LA ALTE√ëA 1KG 136,136,2.1
2023,10,17,25981, CRIO, CREMA IMPERIAL ORO,59,0.25
2023,10,17,25982, CARA, CARNE RES AMPARITO 1KG,66,3
2023,10,17,25983, ARRI, ARRACHERA MARINADA IMPERIAL,83,1
2023,10,17,25984, QUPCO, QUESO PANELA ORO 1K CUADRADA 85,85,0.965
2023,10,17,25984, TOI, TOCINO IMPERIAL ,112,0.4
2023,10,17,25984, CRIO, CREMA IMPERIAL ORO,59,2
2023,10,17,25985, QUBS, EXHIBIDOR QUESO BLANCO SABINO,123,1
2023,10,17,25985, QUCMMD, QUESO CUBICADO MIXTO MAYOREO (PRO),77.5,10
2023,10,17,25985, QUN1, QUESO PARA NACHOS SABINO 1KG,24,2
2023,10,17,25985, JAR, JAMON AMERICANO RIOJA (PRO),71,4
2023,10,17,25986, QUAMM, ADOBERA FUNDIR MOY 1/2KG 139,69.5,1
2023,10,17,25986, QUC1, QUESO COTIJA SECO 1 TROZO 107,107,0.3
2023,10,17,25986, CRIO, CREMA IMPERIAL ORO,59,1
2023,10,17,25987, QUC1PC, QUESO COTIJA SECO 1 PIEZA CHICA 3K 107,321,1
2023,10,17,25988, QUPC, QUESO PANELA IMPERIAL CUADRADA 1KG 69,69,1.175
2023,10,17,25988, CRIO, CREMA IMPERIAL ORO,59,1
2023,10,17,25989, CRCCHORRO, CREMA IMPERIAL              ,44,1.5
2023,10,17,25990, QUCIMACM, QUESO CHELITA CUBICADO 1KG MAYOREO ,88,12
2023,10,17,25990, TOI, TOCINO IMPERIAL ,112,0.5
2023,10,17,25991, QUOSC, QUESO OAXACA IMPERIAL ORO 1KG 122,122,0.68
2023,10,17,25992, ADFRK, ADOBERA FUNDIR RAMIREZ 1KG (PRO) 106,106,9.17
2023,10,17,25993, QUAMMM, QUESO ASADERO MOY 1KG (PRO),134,2
2023,10,17,25993, CRCCHORRO, CREMA IMPERIAL              ,44,1
2023,10,17,25994, QUMEVB, QUESO MOLIDO ECONOMICO VANIA (PRO) 5KG,137.5,1
2023,10,17,25995, QUOIMK, QUESO OAXACA IMPERIAL 1/4KG 89,22.25,4
2023,10,17,25995, QU, QUESO PANELA IMPERIAL 69,45,2.076923077
2023,10,17,25995, QUPC1, CUERITOS PICADOS CASTA√ëEDA 1KG (PRO),21,5
2023,10,17,25996, QUMM, QUESO MOLIDO MONARCA 5KG BOLSA ,377.5,1
2023,10,17,25997, CRCCHORRO, CREMA IMPERIAL              ,44,8
2023,10,17,25998, ADMO1, ADOBERA MESA IMPERIAL ORO 1KG 105,105,3.05
2023,10,17,25998, CALDCM, CAJETA LUPERCIO DOBLE CREMA 1/2KG(PRO),31,3
2023,10,17,25998, REIO, REQUESON IMPERIAL ORO 47,47,2
2023,10,17,25998, TOHIR, TORTILLA HARINA IMPERIAL 8PZ,12.5,4
2023,10,17,25999, QUFSMD, ADOBERA SAN MIGUEL DORADA 1/4KG 135,33.75,6
2023,10,17,25999, QUFSMM1, ADOBERA SAN MIGUEL DORADA 1K (PRO) 135,134,5.12
2023,10,17,26000, QUOIP, QUESO OAXACA IMPERIAL PLATO (PRO) 89,89,2.015
2023,10,17,26001, CRIO, CREMA IMPERIAL ORO,59,1
2023,10,17,26002, CRCCHORRO, CREMA IMPERIAL              ,44,1
2023,10,17,26002, CRIO, CREMA IMPERIAL ORO,59,1
2023,10,17,26003, QUPC1, CUERITOS PICADOS CASTA√ëEDA 1KG (PRO),21,1
2023,10,17,26003, TOHIR, TORTILLA HARINA IMPERIAL 8PZ,12.5,1
2023,10,17,26004, QU, QUESO PANELA IMPERIAL 69,45,1.753846154
2023,10,17,26004, REIO, REQUESON IMPERIAL ORO 47,47,0.25
2023,10,17,26005, CRCCHORRO, CREMA IMPERIAL              ,44,5
2023,10,17,26006, ADFSK, ADOBERA FUNDIR SANDRITA 165,165,4.465
2023,10,17,26006, ADFSK, ADOBERA FUNDIR SANDRITA 165,165,4.06
2023,10,17,26006, ARRI, ARRACHERA MARINADA IMPERIAL,83,8
2023,10,17,26006, CUE1, CUERITOS ENTEROS IMPERIAL 1KG,17.5,5
2023,10,17,26007, QUOIP, QUESO OAXACA IMPERIAL PLATO (PRO) 89,89,1.01
2023,10,17,26008, QUOIC, QUESO OAXACA IMPERIAL 1KG 89,89,2.01
2023,10,17,26008, QUCB, QUESO CREMA IMPERIAL KILO,53,2
2023,10,17,26009, JAR, JAMON AMERICANO RIOJA (PRO),71,1
2023,10,17,26010, QUAMMM, QUESO ASADERO MOY 1KG (PRO),134,3.8
2023,10,17,26010, QUOSM, QUESO OAXACA SAN MIGUEL 1KG (PRO) 136,136,4
2023,10,17,26010, CALDC1, CAJETA LUPERCIO DOBLE CREMA 1KG (PRO),59,1
2023,10,17,26011, QUFSMM1, ADOBERA SAN MIGUEL DORADA 1K (PRO) 135,134,1.06
2023,10,17,26011, CALDCM, CAJETA LUPERCIO DOBLE CREMA 1/2KG(PRO),31,0.52
2023,10,17,26011, CRCCHORRO, CREMA IMPERIAL              ,44,2
2023,10,17,26012, CUE1, CUERITOS ENTEROS IMPERIAL 1KG,17.5,1
2023,10,17,26012, QUN1, QUESO PARA NACHOS SABINO 1KG,24,1
2023,10,17,26012, CRE, CREMA EXTRA,34,8
2023,10,17,26013, QUAMK, ADOBERA FUNDIR MOY 1KG 139,139,1.46
2023,10,17,26013, QUAMK, ADOBERA FUNDIR MOY 1KG 139,139,1.98
2023,10,17,26014, QUM, QUESO MOLIDO MONARCA ,76,1
2023,10,17,26014, QUN1, QUESO PARA NACHOS SABINO 1KG,24,1
2023,10,17,26014, CRCCHORRO, CREMA IMPERIAL              ,44,5
2023,10,17,26014, CRIO, CREMA IMPERIAL ORO,59,1
2023,10,17,26014, CRP, CREMA PURA,22,3
2023,10,17,26015, ADMO1, ADOBERA MESA IMPERIAL ORO 1KG 105,105,14.43
2023,10,17,26015, JARP, JAMON AMERICANO RIOJA (PRO) 70,437,2
2023,10,17,26015, QUCH, QUESO CHIHUAHUA IMPERIAL 1KG 125,125,1.13
2023,10,17,26015, RE, REQUESON IMPERIAL 37,37,1.05
2023,10,17,26015, CUE1, CUERITOS ENTEROS IMPERIAL 1KG,17.5,2
2023,10,17,26015, CRIO, CREMA IMPERIAL ORO,59,7
2023,10,17,26015, JAR, JAMON AMERICANO RIOJA (PRO),71,3
2023,10,17,26016, ADMO1, ADOBERA MESA IMPERIAL ORO 1KG 105,105,5.15
2023,10,17,26017, QU, QUESO PANELA IMPERIAL 69,45,1.1
2023,10,17,26018, QUAMM, ADOBERA FUNDIR MOY 1/2KG 139,69.5,10
